normalized_counts,AMPL117564,AMPL401249,AMPL401250,AMPL401252,AMPL401253
cell_1144-RY,1.501960225461789,1.8154251759232474,2.2738163749736677,1.0877125738633773,0.8594814351635243
cell_1145-RY,0.98015002287593,0.7494790704318983,0.8089946625543049,0.3818342416077534,1.236788111186152
cell_1146-RY,1.1453753680089807,0.059902774161919144,0.0,0.6221066153035372,1.649353548100911
cell_1147-RY,11.157188956850721,5.629889317399074,9.058692733199416,7.599079007696594,10.493881617562883
cell_1148-RY,0.9146446146864332,0.9886029744721896,1.6840699602670606,0.13247627082867347,0.6714620522054999
cell_1149-RY,1.2490237030829447,0.8868166750869835,0.6504310487965901,0.049338388734168855,0.6155664868138273
cell_115-RY,4.17187457729863,4.003157060131734,3.971010442338699,2.985069406581168,5.247874633459949
cell_1150-RY,5.271210968549445,4.682829220631251,4.653324401719017,3.6866539324311534,3.3273879261456725
cell_1151-RY,7.448506750406424,4.129148018837278,6.485818448260197,6.158574271927111,6.425626271124484
cell_1152-RY,15.49992581829734,9.81191784562044,12.756027522767004,10.933416056510147,12.958940186899389
cell_1153-RY,1.2795855656482118,0.4408973921761949,0.5081589616098137,0.719531910543756,0.1530201598434412
cell_1154-RY,9.98674786712554,7.446513048223469,10.11622012260968,10.338415016465902,8.316229291734839
cell_1155-RY,0.0,0.17651767404604513,1.93203054187137,0.0,0.35187039513074136
cell_1156-RY,0.0,1.0858779657729705,0.0,0.2569474538496629,0.08904956922094363
cell_1157-RY,0.0,0.8144011557458851,1.1614521822446688,0.49337036488440933,0.696157303388184
cell_1158-RY,1.4713916326874172,1.661030217697013,2.623974595708491,1.7370882071390872,1.0911573729817088
cell_1159-RY,10.749232872710104,7.936197563117066,7.427943128551114,8.14820173458905,10.554177675960968
cell_116-RY,0.6520377290527458,1.7327182423862715,2.4335485390216838,0.9801396069250348,3.2004627858141457
cell_1160-RY,1.2997308331407134,0.5273252212262755,0.19338196175971664,0.4620725967273405,0.0
cell_1161-RY,0.8329795693885629,0.6125442769878042,1.9055134294536888,1.436807785896582,1.984199721973128
cell_1162-RY,0.5431225608270779,1.2660576850174103,0.9285833826050753,0.9271275032077418,0.7360966217808372
cell_1163-RY,1.5354882972361519,1.0811870324232078,0.7125426107802622,1.9853151292376918,0.30454458768264664
cell_1164-RY,0.2159781648135557,1.757091869804383,0.765873730747981,1.99162547089882,1.0407688771181656
cell_1165-RY,0.23885927839957488,0.5567981278387322,0.1256555915738129,1.6161346486313297,0.2774803972314484
cell_1166-RY,7.879437962195628,4.006114356423064,6.6432688820768675,6.064266144396572,8.272325597935161
cell_1167-RY,2.066468161765418,1.3658254757706194,1.0109479827612284,1.1581814419949885,1.0553340650366658
cell_1168-RY,1.8498361765160176,2.77338116276147,2.049890284921731,2.5564848408343024,1.323187379446555
cell_1169-RY,0.0,0.8019197143969473,1.848514854447321,0.305932206778365,0.0
cell_117-RY,0.0,0.0,0.0,0.014658894032412138,0.548671579977578
cell_1170-RY,7.754541049827931,4.893315014700875,6.631804007129693,4.8516850044664555,7.609530622725055
cell_1171-RY,5.155224891538895,4.1903416280523835,5.895879769366114,4.756371455985128,4.493777811255615
cell_1172-RY,0.39917288024009745,0.2839219914069349,0.34298533881545784,0.8325479053514157,1.2443021311226123
cell_1173-RY,16.14195400990476,7.662206463114837,11.926101631083444,9.158168849442601,12.335687794316243
cell_1174-RY,0.5983022384700449,0.07822755070667972,0.6426065814274027,1.056138730081094,0.35476083325204644
cell_1175-RY,0.5100632953470384,1.4191712388094722,1.2834957114920362,1.2632982527779528,1.7627926622499202
cell_1176-RY,11.347358605781332,7.420657686766183,11.651698011405117,9.043406376622864,8.68295364160373
cell_1177-RY,1.2436770292948558,0.04591335554646926,0.13469964127109618,1.6211971631350415,0.2974520234133916
cell_1178-RY,0.7485850608372617,0.9668536741489873,0.45943877852234316,1.2020961686472342,0.7940042118236524
cell_1179-RY,8.155712006281348,9.021218498020048,10.100940296336411,8.244102846074965,7.346921008294092
cell_118-RY,0.7355072346834244,2.0772071324665347,1.3542370660697476,1.158515709637722,1.9106032851025332
cell_1180-RY,0.505303400319381,0.528544201630576,0.8838601905625237,0.29641007184408136,0.8902921708830607
cell_1181-RY,4.30772986694176,6.28585886061317,4.959928786262293,5.739102325119008,4.246026930940064
cell_1182-RY,0.03610532271172395,0.6646805812347287,1.1966068474555427,0.549093424349579,0.6850720480163615
cell_1183-RY,0.3092602280937183,0.3881811210862294,0.023725784295308014,0.9406522080688721,0.8906764869224458
cell_1184-RY,5.683274681704547,5.6993342504993265,7.677444152040308,5.4354704690342945,3.9124162746054014
cell_1185-RY,0.6886379924912556,1.3620426943951567,2.9585268297002427,1.1016922256278388,1.7393586302446018
cell_1186-RY,0.25675168215632843,0.08952021879452417,0.47273857870550534,0.390470572686377,0.8119458458192303
cell_1187-RY,7.898775297132828,6.749760634408472,9.8165279777316,7.763000982426414,8.889894384028485
cell_1188-RY,1.2271026033031913,1.2728454805442633,1.2552092177577487,0.288815139863289,2.009576830545294
cell_1189-RY,1.5045328396984743,2.9136523072087566,2.5063615840700098,2.2414127637950494,1.631280481479365
cell_119-RY,1.304653314529609,2.456386597387636,1.8683507041339094,1.2282709807465786,4.066866713662833
cell_1190-RY,0.0,1.2815207482234354,0.02211587495013594,0.0,0.04883763380064079
cell_1191-RY,4.817576521071925,5.815457210822742,6.392980464291228,5.629333075475032,7.191036478424121
cell_1192-RY,0.6323704104740865,1.100104938253688,2.2878231751074436,1.2726458893689845,1.353244203361137
cell_1193-RY,0.0,0.3993678244306184,0.18746511395910118,0.41475435652796755,0.15523949323572378
cell_1194-RY,0.08650043672889735,0.18095783342314326,0.15926709096194525,1.3906793042645533,0.41032060436987233
cell_1195-RY,3.8126098026929642,4.080504486441131,5.933937443774484,4.2377149811611705,8.73579015159538
cell_1196-RY,7.221361244846163,6.053075886746266,7.7033411848940405,7.214818394032665,7.307069637957821
cell_1197-RY,3.037407105568047,2.135017158570201,2.878304875782759,2.7240787911875044,1.7125107896207228
cell_1198-RY,0.3395338797766903,0.2841202545633764,0.45466148430746695,0.8449634974677637,1.2550142784271447
cell_1199-RY,4.3388752616712365,4.130217281908776,5.015934438719948,3.8903344145428247,3.4847398716930624
cell_12-RY,15.620212800240697,9.166819257663555,11.911907717516165,10.038968701768551,15.631006528168408
cell_120-RY,0.3957632367273114,0.26748564197148694,0.0,0.1719659315460814,0.7839397373688575
cell_1200-RY,4.537394761162454,2.7624657837265114,3.9986784122483265,5.093238115416961,4.533324302594737
cell_1201-RY,0.44415549444891445,0.9689892226979325,0.8567343354861942,0.9373955410880926,1.4189200461856326
cell_1202-RY,5.00826507572269,3.7637940059959893,3.798182927370421,3.340501449788377,5.274538497617881
cell_1203-RY,0.5351672588701011,0.14927509632142474,0.7882922743195341,1.8913202600291754,0.8703777152812812
cell_1204-RY,5.261115804287687,8.426960535336777,10.600162437941288,7.978067121808106,4.141402989199829
cell_1205-RY,3.6440107274514433,4.845270086173839,4.6814575053724665,5.555267140373694,4.143523586178958
cell_1206-RY,0.0,1.1626695787295718,0.14923193550570996,0.0,1.365250103224887
cell_1207-RY,0.34082269213040034,0.7308217361517138,0.20917751309377114,0.1295816551842891,0.11547965891961631
cell_1208-RY,0.45386824860591873,0.75958936655723,0.04285514194274158,0.6826623172919034,1.5614833960213859
cell_1209-RY,1.8806508058969178,1.573719200180194,3.4833196909754047,2.7141887686407085,2.3212787448788808
cell_121-RY,1.1055911124306976,0.7195635379741072,0.8670344677004147,1.4145062501273344,1.1654323006748544
cell_1210-RY,1.2373026390812112,0.6902457785536239,1.0355259959481038,0.45617029158251293,0.5081582497759046
cell_1211-RY,4.890345290530151,6.888564460094958,7.11764076764151,7.437286915474913,5.144519469415468
cell_1212-RY,3.422256122115677,3.658045218493259,4.630046766243299,2.9306413532476605,3.4532585432102794
cell_1213-RY,0.5269710317326615,1.1864104798861137,1.0626812818415816,1.4501938391772875,2.244648612268379
cell_1214-RY,18.732071010016156,9.1075915152229,14.86190891408593,12.669252783411707,17.06331825102837
cell_1215-RY,0.879334146023459,0.3199227917207512,0.023464569713063974,0.5980473495938368,0.3108954266163948
cell_1216-RY,1.101191424802007,1.4176484363415058,0.8491429076931531,1.104199867320274,0.4974833467277391
cell_1217-RY,2.780668056138923,0.5817122848580294,1.329190780199974,1.89369651666901,1.8480893563865597
cell_1218-RY,0.5665393116434781,1.3099503403070958,2.3058629301497677,2.332147003661209,1.293193190588793
cell_1219-RY,0.7518996336385443,0.6577852147141877,0.4824491229232628,0.7573808777289386,0.7874501952146584
cell_122-RY,4.124007128883073,6.280167530742972,6.578758966553591,4.940564044346513,7.35432462965959
cell_1220-RY,5.541884490960216,3.591893557211052,5.120491029709913,4.115566287819231,6.541348308626521
cell_1221-RY,2.04036021082115,1.3414996826338936,0.01987708931106944,1.4072565012662819,0.2194690490395167
cell_1222-RY,0.8477474711088145,0.10134154988148074,0.9662695814837216,0.5963937624833403,0.49240981261301586
cell_1223-RY,0.3825079666006733,0.9479314689645716,0.6681675027613279,0.5114039653857665,0.5582929572546358
cell_1224-RY,0.23417091101859996,0.7138289628077197,1.560396582905616,0.8430820958452276,0.408050952708607
cell_1225-RY,1.512952426148408,0.4172147721487436,0.04220744702828787,0.17929195759863878,0.27961523289606005
cell_1226-RY,0.0,0.23571256132988766,0.7779696498081882,0.0,1.2884702826931849
cell_1227-RY,15.020020015709292,7.948106271303595,13.210873622277642,8.357621152700073,9.60719336226942
cell_1228-RY,10.725243686176617,6.529859949857084,11.218751563947025,9.49865704254838,11.83160707714984
cell_1229-RY,5.785308485934861,4.896129938293383,5.124294285424353,5.141896396550336,5.52423976932747
cell_123-RY,3.5239988798965767,4.795955710247588,3.897846301925684,2.237963389821055,2.519257661379129
cell_1230-RY,9.135219341325406,5.1280055264814175,8.68553733028958,6.204912175627337,5.813858087916292
cell_1231-RY,0.2497844225576945,1.0152320200904987,1.0950244286339819,1.1163664457404538,0.6287060567998888
cell_1232-RY,0.6076465048469688,0.9927379979988734,3.1078228176235925,0.2263138756267368,0.3529483859094214
cell_1233-RY,8.05761375397118,4.697266644624851,8.021815999500449,5.832286065459088,6.934110825781285
cell_1234-RY,1.2792067693240412,0.2293786788640393,0.3364731829168176,0.5875994709217668,0.2972083017846247
cell_1235-RY,15.807749348379986,5.778793918489057,13.180138103610451,11.305928754479586,15.868971200483259
cell_1236-RY,12.21459348068163,6.592147614483922,11.540668570067725,14.870600957818942,8.991066454261093
cell_1237-RY,0.0854171072852738,0.6075511739692235,0.3931810841125263,0.16701840841983157,0.5209479755113684
cell_1238-RY,6.313756803606769,4.616615468677225,7.547069607822485,6.074750914433413,6.519668568506437
cell_1239-RY,0.8456435523393073,0.8153131722616414,2.3468176077366785,0.3834226063472255,0.5481370678308876
cell_124-RY,7.537936966244889,9.538218173583122,8.995691091365048,7.073874748078965,4.540534339963636
cell_1240-RY,2.164179811896966,1.0386473439522388,2.291882404166539,0.8113024907537707,0.8914394402151186
cell_1241-RY,1.837869836758719,1.4063876417609915,1.9145969421884372,0.7565552018768729,1.3765355425809829
cell_1242-RY,0.8750954521627654,3.0860181916700595,1.51534311322773,2.593807431131583,1.1436631841228866
cell_1243-RY,1.01262965723946,0.4963128713603107,0.19532677346816996,0.867438425294569,1.4116339030503455
